Treatment,Segment ID,Council District,Street Name,From Limit Street,To Limit Street,Segment Length,Segment Width,Lane Miles,Completion Date,PROJECT_ID,Resurfacing Description,Treatment Category
SLCT6,2042065,5.0,MARSH DR,CROWNSPOINT DR,MONARCH DR,643,29.0,0.35,6/23/2018 0:00,43555,,PM Thin Surface Treatment
SLCT6,2025089,5.0,WHISPERING OAKS DR,TWISTED OAKS DR,LAZY OAKS DR,438,41.0,0.34,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025096,5.0,WHISPERING OAKS DR,WILLIAM CANNON DR W,TWISTED OAKS DR,506,41.0,0.36,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025179,5.0,WHISPERING OAKS DR,SCENIC OAKS CIR,SCENIC OAKS CIR,478,41.0,0.37,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025208,5.0,WHISPERING OAKS DR,SCENIC OAKS CIR,GREENLAND LN,422,41.0,0.33,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025247,5.0,WHISPERING OAKS DR,GREENLAND LN,REDLEAF LN,343,41.0,0.27,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025274,5.0,WHISPERING OAKS DR,REDLEAF LN,BURLY OAK DR,274,41.0,0.21,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025291,5.0,WHISPERING OAKS DR,BURLY OAK DR,BROKEN OAK DR,236,41.0,0.18,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2025324,5.0,WHISPERING OAKS DR,BROKEN OAK DR,MANASSAS DR,337,41.0,0.26,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2026172,5.0,WHISPERING OAKS DR,LAZY OAKS DR,WHISPERING WINDS DR,682,41.0,0.53,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2026173,5.0,WHISPERING OAKS DR,WHISPERING WINDS DR,SCENIC OAKS CIR,277,41.0,0.22,6/24/2018 0:00,43366,,PM Thin Surface Treatment
SLCT6,2020172,10.0,BONITA ST,MARGRANITA CRES,ST ANTHONY ST,612,27.0,0.31,6/26/2018 0:00,43400,,PM Thin Surface Treatment
SLCT6,2021734,10.0,BOWMAN AVE,WINSTED LN,AZTEC DR,392,27.0,0.2,6/26/2018 0:00,43403,,PM Thin Surface Treatment
SLCT6,2020162,10.0,BOWMAN AVE,PECOS ST,SCHULLE AVE,537,27.0,0.27,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,2020216,10.0,BOWMAN AVE,HILLVIEW RD,HOPI TRL,645,27.0,0.33,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,2020243,10.0,BOWMAN AVE,EXPOSITION BLVD,HILLVIEW RD,789,27.0,0.4,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,2020256,10.0,BOWMAN AVE,SPRING LN,EXPOSITION BLVD,337,27.0,0.17,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,2020295,10.0,BOWMAN AVE,KEATING LN,SPRING LN,676,27.0,0.35,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,3368015,10.0,BOWMAN AVE,3100,3113,278,27.0,0.14,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,3368016,10.0,BOWMAN AVE,3200,3214,369,27.0,0.19,6/26/2018 0:00,43404,,PM Thin Surface Treatment
SLCT6,2025724,5.0,COLLINGWOOD DR,STAR GRASS CIR,COMBURG CASTLE WAY,1484,27.0,0.76,6/26/2018 0:00,43433,,PM Thin Surface Treatment
SLCT6,2026177,5.0,COLLINGWOOD DR,COMBURG CASTLE WAY,VASSAL DR,335,27.0,0.17,6/26/2018 0:00,43433,,PM Thin Surface Treatment
SLCT6,2026179,5.0,COLLINGWOOD DR,VASSAL DR,TOULOUSE DR,653,27.0,0.33,6/26/2018 0:00,43433,,PM Thin Surface Treatment
SLCT6,2020204,10.0,KENNELWOOD RD,MATTHEWS DR,SCENIC DR,243,27.0,0.12,6/26/2018 0:00,43534,,PM Thin Surface Treatment
SLCT6,2020223,10.0,KENNELWOOD RD,ROCKMOOR AVE,MATTHEWS DR,511,27.0,0.26,6/26/2018 0:00,43534,,PM Thin Surface Treatment
SLCT6,2025766,5.0,QUEENSWOOD DR,COMBURG CASTLE WAY,CHERISE LN,758,37.0,0.53,6/26/2018 0:00,43607,,PM Thin Surface Treatment
SLCT6,2025793,5.0,QUEENSWOOD DR,CHERISE LN,TOULOUSE DR,222,37.0,0.16,6/26/2018 0:00,43607,,PM Thin Surface Treatment
SLCT6,2025829,5.0,QUEENSWOOD DR,TOULOUSE DR,BARKWOOD DR,331,37.0,0.23,6/26/2018 0:00,43607,,PM Thin Surface Treatment
SLCT6,2025889,5.0,QUEENSWOOD DR,BARKWOOD DR,CROWNSPOINT DR,641,37.0,0.45,6/26/2018 0:00,43607,,PM Thin Surface Treatment
SLCT6,2034631,5.0,QUEENSWOOD DR,8901,COMBURG CASTLE WAY,174,37.0,0.12,6/26/2018 0:00,43607,,PM Thin Surface Treatment
SLCT6,2042071,5.0,QUEENSWOOD DR,CROWNSPOINT DR,RAMBLEWOOD DR,798,27.0,0.41,6/26/2018 0:00,43607,,PM Thin Surface Treatment
SLCT6,2025946,5.0,RAMBLEWOOD DR,CROWNSPOINT DR,QUEENSWOOD DR,427,27.0,0.22,6/26/2018 0:00,43612,,PM Thin Surface Treatment
SLCT6,2020190,10.0,SCENIC DR,KENNELWOOD RD,STEVENSON AVE,513,27.0,0.26,6/26/2018 0:00,43640,,PM Thin Surface Treatment
SLCT6,2020173,10.0,ST ANTHONY ST,MC CULLOUGH ST,BONITA ST,344,27.0,0.17,6/26/2018 0:00,43654,,PM Thin Surface Treatment
SLCT6,2020193,10.0,ST ANTHONY ST,SUNNY SLOPE DR,MC CULLOUGH ST,234,27.0,0.13,6/26/2018 0:00,43654,,PM Thin Surface Treatment
SLCT6,2020209,10.0,ST ANTHONY ST,GREENLEE DR,SUNNY SLOPE DR,221,27.0,0.11,6/26/2018 0:00,43654,,PM Thin Surface Treatment
SLCT6,2025814,5.0,TOULOUSE DR,COLLINGWOOD DR,QUEENSWOOD DR,375,27.0,0.19,6/26/2018 0:00,43672,,PM Thin Surface Treatment
SLCT6,2025834,5.0,TOULOUSE DR,HEATHERWOOD DR,COLLINGWOOD DR,263,27.0,0.13,6/26/2018 0:00,43672,,PM Thin Surface Treatment
SLCT6,2025868,5.0,TOULOUSE DR,CASTLEWOOD DR,HEATHERWOOD DR,681,27.0,0.35,6/26/2018 0:00,43672,,PM Thin Surface Treatment
SLCT6,2025888,5.0,TOULOUSE DR,COMBURG DR,CASTLEWOOD DR,530,27.0,0.27,6/26/2018 0:00,43672,,PM Thin Surface Treatment
SLCT6,2025973,5.0,TOULOUSE DR,CROWNSPOINT DR,BORDLEY DR,500,27.0,0.26,6/26/2018 0:00,43672,,PM Thin Surface Treatment
SLCT6,2042072,5.0,TOULOUSE DR,BORDLEY DR,COMBURG DR,697,27.0,0.36,6/26/2018 0:00,43672,,PM Thin Surface Treatment
SLCT6,2034529,8.0,KAYLYNN PL,LILLIAN LN,4007,131,27.0,0.07,6/27/2018 0:00,43532,,PM Thin Surface Treatment
SLCT6,2025124,8.0,LILLIAN LN,KAYLYNN PL,CATTLE DR,272,27.0,0.14,6/27/2018 0:00,43546,,PM Thin Surface Treatment
SLCT6,2025136,8.0,LILLIAN LN,TREEHOUSE LN,KAYLYNN PL,147,27.0,0.08,6/27/2018 0:00,43546,,PM Thin Surface Treatment
RH-MED,2016198,10.0,35TH ST W,KERBEY LN,GLENVIEW AVE,157,41.0,0.12,6/28/2018 0:00,24060,,PM Overlay
RH-MED,2016176,10.0,35TH ST W,GLENVIEW AVE,JEFFERSON ST,183,27.0,0.09,6/28/2018 0:00,24060,,PM Overlay
RH-MED,2019875,10.0,35TH ST W,KERBEY LN,KERBEY LN,113,41.0,0.09,6/28/2018 0:00,24060,,PM Overlay
RH-MED,2019880,10.0,35TH ST CUTOFF  W,38TH ST W,CRAWFORD AVE,257,57.0,0.28,6/28/2018 0:00,21247,,PM Overlay
RH-MED,2019879,10.0,35TH ST CUTOFF  W,CRAWFORD AVE,KERBEY LN,329,57.0,0.36,6/28/2018 0:00,21247,,PM Overlay
SLCT6,2047650,8.0,VIA GRANDE DR,SPRUCE CANYON DR,CAMINITA CV,248,41.0,0.19,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2047651,8.0,VIA GRANDE DR,CAMINITA CV,LADERA VERDE DR,327,41.0,0.26,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2047658,8.0,VIA GRANDE DR,LADERA VERDE DR,VIA GRANDE DR,335,37.0,0.23,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2047659,8.0,VIA GRANDE DR,VIA GRANDE DR,TIERRA LINDA LN,335,37.0,0.24,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2047661,8.0,VIA GRANDE DR,VIA GRANDE DR,CUL DE SAC,427,27.0,0.19,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2047664,8.0,VIA GRANDE DR,TIERRA LINDA LN,PAMPLONA VISTA CV,851,37.0,0.6,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2047665,8.0,VIA GRANDE DR,PAMPLONA VISTA CV,VIA GRANDE DR,794,37.0,0.56,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,3299882,8.0,VIA GRANDE DR,VIA VERDE DR,SPRUCE CANYON DR,607,40.0,0.46,6/28/2018 0:00,43358,,PM Thin Surface Treatment
SLCT6,2025871,5.0,CROWNSPOINT DR,MARSH DR,CURLEW DR,477,41.0,0.37,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025890,5.0,CROWNSPOINT DR,QUEENSWOOD DR,MARSH DR,309,41.0,0.24,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025903,5.0,CROWNSPOINT DR,CROWNSPOINT CIR,QUEENSWOOD DR,330,37.0,0.23,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025904,5.0,CROWNSPOINT DR,HEATHERWOOD DR,RAMBLEWOOD DR,192,37.0,0.13,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025905,5.0,CROWNSPOINT DR,RAMBLEWOOD DR,CROWNSPOINT CIR,161,37.0,0.11,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025921,5.0,CROWNSPOINT DR,MOSSWOOD CIR,HEATHERWOOD DR,333,37.0,0.23,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025938,5.0,CROWNSPOINT DR,CASTLEWOOD DR,MOSSWOOD CIR,337,37.0,0.24,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025974,5.0,CROWNSPOINT DR,TOULOUSE DR,ROXANNA DR,446,37.0,0.31,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2026000,5.0,CROWNSPOINT DR,DOLIVER DR,TOULOUSE DR,433,37.0,0.3,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2026013,5.0,CROWNSPOINT DR,KEMPLER DR,DOLIVER DR,305,37.0,0.21,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2026028,5.0,CROWNSPOINT DR,MANCHACA RD,KEMPLER DR,334,37.0,0.23,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2042082,5.0,CROWNSPOINT DR,ROXANNA DR,CASTLEWOOD DR,361,37.0,0.25,6/30/2018 0:00,43306,,PM Thin Surface Treatment
SLCT6,2025489,5.0,MALVERN HILL DR,MALVERN HILL CT,MANASSAS DR,364,27.0,0.19,6/30/2018 0:00,43328,,PM Thin Surface Treatment
SLCT6,2025502,5.0,MALVERN HILL DR,MANCHACA RD,MALVERN HILL CT,764,41.0,0.59,6/30/2018 0:00,43328,,PM Thin Surface Treatment
SLCT5,2020142,10.0,EXPOSITION BLVD,MC CULLOUGH ST,WESTOVER RD,732,37.0,0.51,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020165,10.0,EXPOSITION BLVD,GREENLEE DR,MC CULLOUGH ST,366,37.0,0.26,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020194,10.0,EXPOSITION BLVD,VERDE VISTA,GREENLEE DR,336,37.0,0.24,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020225,10.0,EXPOSITION BLVD,TOWNES LN,VERDE VISTA,364,37.0,0.26,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020242,10.0,EXPOSITION BLVD,BOWMAN AVE,TOWNES LN,309,37.0,0.22,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020293,10.0,EXPOSITION BLVD,WINDSOR RD,BOWMAN AVE,517,37.0,0.36,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020319,10.0,EXPOSITION BLVD,GILBERT ST,WINDSOR RD,346,37.0,0.24,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020393,10.0,EXPOSITION BLVD,CLEARVIEW DR,GILBERT ST,776,37.0,0.54,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020421,10.0,EXPOSITION BLVD,CHERRY LN,CLEARVIEW DR,313,37.0,0.22,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020440,10.0,EXPOSITION BLVD,WOODMONT AVE,CHERRY LN,269,37.0,0.19,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020462,10.0,EXPOSITION BLVD,BRIDLE PATH,WOODMONT AVE,309,37.0,0.22,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020470,10.0,EXPOSITION BLVD,BRIDLE PATH,BRIDLE PATH,129,37.0,0.09,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020476,10.0,EXPOSITION BLVD,BONNIE RD,BRIDLE PATH,113,37.0,0.08,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020483,10.0,EXPOSITION BLVD,ENFIELD RD,BONNIE RD,269,37.0,0.19,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020516,10.0,EXPOSITION BLVD,12TH ST W,ENFIELD RD,1164,43.0,0.95,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020573,10.0,EXPOSITION BLVD,10TH ST W,12TH ST W,953,43.0,0.78,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020611,10.0,EXPOSITION BLVD,8TH ST W,10TH ST W,477,43.0,0.39,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT5,2020652,10.0,EXPOSITION BLVD,LAKE AUSTIN BLVD,8TH ST W,479,43.0,0.39,6/30/2018 0:00,43282,,PM Thin Surface Treatment
SLCT6,3200414,10.0,BALCONES DR,5700,5921,1925,25.0,0.91,6/30/2018 0:00,43291,,PM Thin Surface Treatment
SLCT6,3200416,10.0,BALCONES DR,5922,6315,1291,25.0,0.61,6/30/2018 0:00,43291,,PM Thin Surface Treatment
SLCT6,2024168,3.0,2ND ST S,SOUTH CENTER ST,BANISTER LN,1009,37.0,0.75,7/2/2018 0:00,43348,,PM Thin Surface Treatment
SLCT6,2024065,3.0,AUDREY DR,MARCAE CT,GARDEN VILLA LN,295,27.0,0.15,7/2/2018 0:00,43382,,PM Thin Surface Treatment
SLCT6,2024077,3.0,AUDREY DR,VILLA CT,MARCAE CT,309,27.0,0.16,7/2/2018 0:00,43382,,PM Thin Surface Treatment
SLCT6,2024081,3.0,AUDREY DR,2ND ST S,VILLA CT,298,27.0,0.15,7/2/2018 0:00,43382,,PM Thin Surface Treatment
SLCT6,2034302,3.0,GAMEZ CV,701,2ND ST S,292,24.0,0.13,7/2/2018 0:00,43494,,PM Thin Surface Treatment
SLCT6,2009932,7.0,GEMINI DR,CIRCLE BEND DR,AUSTIN PARK LN,520,27.0,0.27,7/2/2018 0:00,43496,,PM Thin Surface Treatment
SLCT6,2039509,7.0,GEMINI DR,AUSTIN PARK LN,KNOLLPARK DR,839,27.0,0.43,7/2/2018 0:00,43496,,PM Thin Surface Treatment
SLCT6,2020307,10.0,RALEIGH AVE,BRIDLE PATH,CHERRY LN,193,27.0,0.11,7/2/2018 0:00,43611,,PM Thin Surface Treatment
SLCT6,2020334,10.0,RALEIGH AVE,BONNIE RD,BRIDLE PATH,322,27.0,0.16,7/2/2018 0:00,43611,,PM Thin Surface Treatment
SLCT6,2020360,10.0,RALEIGH AVE,ENFIELD RD,BONNIE RD,329,27.0,0.17,7/2/2018 0:00,43611,,PM Thin Surface Treatment
SLCT6,2034310,3.0,BIRCH ST,SOUTH CENTER ST,3719,418,24.0,0.19,7/2/2018 0:00,43292,,PM Thin Surface Treatment
SLCT6,2005763,7.0,CHASEWOOD DR,WILL ROGERS LN,MONTANA SKY DR,562,27.0,0.29,7/2/2018 0:00,43298,,PM Thin Surface Treatment
PMOL,2040909,9.0,24TH ST W,LAMAR BLVD N,PARKWAY,454,37.0,0.32,7/2/2018 0:00,70262,,PM Overlay
PMOL,2047052,9.0,24TH ST W,PARKWAY,WINDSOR RD,727,37.0,0.51,7/2/2018 0:00,70262,,PM Overlay
SLCT6,2023814,3.0,FIELDCREST DR,STONE CREST DR,HAVENSIDE DR,481,27.0,0.25,7/10/2018 0:00,43487,,PM Thin Surface Treatment
SLCT6,2023819,3.0,FIELDCREST DR,6TH ST S,STONE CREST DR,525,27.0,0.27,7/10/2018 0:00,43487,,PM Thin Surface Treatment
SLCT6,2023793,3.0,HAVENSIDE DR,OLTORF ST W,SOUTHWOOD RD,298,27.0,0.15,7/10/2018 0:00,43506,,PM Thin Surface Treatment
SLCT6,2023805,3.0,HAVENSIDE DR,SOUTHWOOD RD,FIELDCREST DR,275,27.0,0.14,7/10/2018 0:00,43506,,PM Thin Surface Treatment
SLCT6,2023838,3.0,JUANITA ST,5TH ST S,6TH ST S,324,27.0,0.17,7/10/2018 0:00,43529,,PM Thin Surface Treatment
SLCT6,2023840,3.0,JUANITA ST,4TH ST S,5TH ST S,362,27.0,0.19,7/10/2018 0:00,43529,,PM Thin Surface Treatment
SLCT6,2036559,3.0,JUANITA ST,6TH ST S,1211,128,27.1,0.07,7/10/2018 0:00,43529,,PM Thin Surface Treatment
SLCT6,2006350,7.0,LEEANN DR,LAMPLIGHT VILLAGE AVE,PATRON DR,435,37.0,0.3,7/10/2018 0:00,43544,,PM Thin Surface Treatment
SLCT6,2006351,7.0,LEEANN DR,PATRON DR,DELLREY DR,314,37.0,0.22,7/10/2018 0:00,43544,,PM Thin Surface Treatment
SLCT6,2006182,7.0,LIMERICK AVE,GALWAY ST,PARMER LN W,434,27.0,0.21,7/10/2018 0:00,43547,,PM Thin Surface Treatment
SLCT6,2006321,7.0,LIMERICK AVE,THORNWILD PASS,BLALOCK DR,1111,27.0,0.57,7/10/2018 0:00,43547,,PM Thin Surface Treatment
SLCT6,2030615,7.0,LIMERICK AVE,12400,GALWAY ST,145,27.0,0.07,7/10/2018 0:00,43547,,PM Thin Surface Treatment
SLCT6,2030506,7.0,OREGON FLAT TRL,UTAH FLATS DR,13536,428,27.0,0.22,7/10/2018 0:00,43585,,PM Thin Surface Treatment
SLCT6,2023806,3.0,6TH ST S,OLTORF ST W,SOUTHWOOD RD,274,27.0,0.14,7/10/2018 0:00,43629,,PM Thin Surface Treatment
SLCT6,2023818,3.0,6TH ST S,SOUTHWOOD RD,FIELDCREST DR,260,27.0,0.13,7/10/2018 0:00,43629,,PM Thin Surface Treatment
SLCT6,2023833,3.0,6TH ST S,FIELDCREST DR,JUANITA ST,267,27.0,0.14,7/10/2018 0:00,43629,,PM Thin Surface Treatment
SLCT6,2023849,3.0,6TH ST S,JUANITA ST,HERNDON LN,366,27.0,0.19,7/10/2018 0:00,43629,,PM Thin Surface Treatment
SLCT6,2023807,3.0,SOUTHWOOD RD,6TH ST S,HAVENSIDE DR,948,27.0,0.48,7/10/2018 0:00,43650,,PM Thin Surface Treatment
SLCT6,2009897,7.0,SPACE LN,CIRCLE BEND DR,AUSTIN PARK LN,437,27.0,0.22,7/10/2018 0:00,43651,,PM Thin Surface Treatment
SLCT6,2031586,7.0,SPACE LN,AUSTIN PARK LN,1208,288,27.0,0.15,7/10/2018 0:00,43651,,PM Thin Surface Treatment
SLCT6,2034233,3.0,STONE CREST DR,FIELDCREST DR,2407,109,27.0,0.06,7/10/2018 0:00,43657,,PM Thin Surface Treatment
SLCT6,2006252,7.0,THORNWILD PASS,CEDARSPUR RD,TOMANET TRL,199,27.0,0.1,7/10/2018 0:00,43665,,PM Thin Surface Treatment
SLCT6,2006285,7.0,THORNWILD PASS,MAROGOT RUN,CEDARSPUR RD,404,27.0,0.21,7/10/2018 0:00,43665,,PM Thin Surface Treatment
SLCT6,2006300,7.0,THORNWILD PASS,EMERY OAKS RD,MAROGOT RUN,310,27.0,0.16,7/10/2018 0:00,43665,,PM Thin Surface Treatment
SLCT6,2006322,7.0,THORNWILD PASS,LIMERICK AVE,EMERY OAKS RD,318,27.0,0.16,7/10/2018 0:00,43665,,PM Thin Surface Treatment
SLCT6,2006331,7.0,THORNWILD PASS,ALDERBROOK DR,LIMERICK AVE,301,27.0,0.15,7/10/2018 0:00,43665,,PM Thin Surface Treatment
SLCT6,2009994,7.0,TITIAN DR,BRAKER LN W,NORTH BEND DR,869,27.0,0.45,7/10/2018 0:00,43669,,PM Thin Surface Treatment
SLCT6,2006374,7.0,PATRON DR,DELLREY DR,LEEANN DR,465,37.0,0.33,7/11/2018 0:00,43588,,PM Thin Surface Treatment
SLCT6,2006388,7.0,PATRON DR,CEDAR BEND DR,DELLREY DR,369,37.0,0.26,7/11/2018 0:00,43588,,PM Thin Surface Treatment
SLCT6,2024014,3.0,PEACOCK LN,1ST ST S,OAK CREST AVE,666,27.0,0.36,7/11/2018 0:00,43589,,PM Thin Surface Treatment
SLCT6,2006305,7.0,PIPERS FIELD DR,DELLREY DR,ALDERBROOK DR,308,37.0,0.22,7/11/2018 0:00,43595,,PM Thin Surface Treatment
SLCT6,2006310,7.0,PIPERS FIELD DR,LAMPLIGHT VILLAGE AVE,DELLREY DR,478,37.0,0.33,7/11/2018 0:00,43595,,PM Thin Surface Treatment
SLCT6,2031952,4.0,POND VIEW CIR,WARRINGTON DR,10112,253,27.0,0.13,7/11/2018 0:00,43599,,PM Thin Surface Treatment
SLCT6,2034241,3.0,3RD ST S,OLTORF ST W,2417,273,27.0,0.14,7/11/2018 0:00,43623,,PM Thin Surface Treatment
SLCT6,2023900,3.0,3RD ST S,HERNDON LN,CUMBERLAND RD,582,27.0,0.3,7/11/2018 0:00,43624,,PM Thin Surface Treatment
SLCT6,2023864,3.0,4TH ST S,JUANITA ST,HERNDON LN,392,27.0,0.2,7/11/2018 0:00,43626,,PM Thin Surface Treatment
SLCT6,2023884,3.0,4TH ST S,HERNDON LN,CUMBERLAND RD,495,27.0,0.26,7/11/2018 0:00,43626,,PM Thin Surface Treatment
SLCT6,2023937,3.0,4TH ST S,CUMBERLAND RD,TERRELL HILL DR,947,27.0,0.48,7/11/2018 0:00,43626,,PM Thin Surface Treatment
SLCT6,2034235,3.0,4TH ST S,OLTORF ST W,2413,285,27.0,0.15,7/11/2018 0:00,43627,,PM Thin Surface Treatment
SLCT6,2034230,9.0,4TH ST S,2301,OLTORF ST W,270,27.0,0.14,7/11/2018 0:00,43628,,PM Thin Surface Treatment
SLCT6,2006299,7.0,EMERY OAKS RD,THORNWILD PASS,BLALOCK DR,1070,27.0,0.55,7/12/2018 0:00,43475,,PM Thin Surface Treatment
SLCT6,2009880,7.0,EUBANK DR,MINDA DR,REBBECA DR,287,27.0,0.15,7/12/2018 0:00,43481,,PM Thin Surface Treatment
SLCT6,2009921,7.0,EUBANK DR,NORTH BEND DR,MINDA DR,485,27.0,0.25,7/12/2018 0:00,43481,,PM Thin Surface Treatment
SLCT6,2010014,7.0,EUBANK DR,BRAKER LN W,NORTH BEND DR,956,27.0,0.51,7/12/2018 0:00,43481,,PM Thin Surface Treatment
RH-MED,2016303,10.0,38TH ST W,LAMAR BLVD N,MEDICAL PKWY,395,57.0,0.43,7/13/2018 0:00,24204,,PM Overlay
RH-MED,2016282,10.0,38TH ST W,MEDICAL PKWY,BAILEY LN,552,57.0,0.59,7/13/2018 0:00,24204,,PM Overlay
RH-MED,2016241,10.0,38TH ST W,BAILEY LN,TONKAWA TRL,239,57.0,0.26,7/13/2018 0:00,24204,,PM Overlay
RH-MED,2016224,10.0,38TH ST W,TONKAWA TRL,SHOAL CREEK BLVD,382,57.0,0.41,7/13/2018 0:00,24204,,PM Overlay
RH-MED,2040666,10.0,38TH ST W,SHOAL CREEK BLVD,35TH ST CUTOFF  W,370,57.0,0.4,7/13/2018 0:00,24204,,PM Overlay
SLCT6,2026274,8.0,DAVIS LN,MO-PAC SVC RD SB  S,LA CRESADA DR,898,22.0,0.37,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2026324,8.0,DAVIS LN,FULBRIGHT LN,BECKETT RD,1146,22.0,0.48,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2026325,8.0,DAVIS LN,LA CRESADA DR,FULBRIGHT LN,537,22.0,0.22,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2026326,8.0,DAVIS LN,BECKETT RD,FARRELL PL,602,22.0,0.25,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2026942,8.0,DAVIS LN,LANTANA WAY,CLAIRMONT DR,919,22.0,0.37,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2026944,8.0,DAVIS LN,ESCARPMENT BLVD,LANTANA WAY,824,22.0,0.34,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2026968,8.0,DAVIS LN,SALCON CLIFF DR,MAGEE BND,506,22.0,0.21,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2034922,8.0,DAVIS LN,CLAIRMONT DR,BARSTOW DR,1082,22.0,0.45,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2036134,8.0,DAVIS LN,FARRELL PL,SALCON CLIFF DR,684,27.1,0.35,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038346,8.0,DAVIS LN,MO-PAC SVC RD SB  S,LA CRESADA DR,923,27.1,0.46,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038347,8.0,DAVIS LN,LA CRESADA DR,FULBRIGHT LN,539,27.1,0.28,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038348,8.0,DAVIS LN,FULBRIGHT LN,BECKETT RD,1119,27.1,0.56,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038349,8.0,DAVIS LN,BECKETT RD,FARRELL PL,591,27.1,0.3,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038350,8.0,DAVIS LN,FARRELL PL,SALCON CLIFF DR,679,27.1,0.34,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038659,8.0,DAVIS LN,ESCARPMENT BLVD,LANTANA WAY,812,27.1,0.41,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2038660,8.0,DAVIS LN,LANTANA WAY,CLAIRMONT DR,905,27.1,0.45,7/14/2018 0:00,43309,,PM Thin Surface Treatment
SLCT6,2043981,8.0,DAVIS LN,SALCON CLIFF DR,MAGEE BND,523,27.1,0.26,7/14/2018 0:00,43309,,PM Thin Surface Treatment
